3498	chr15	75699934	75700834	+
3499	chr4	173505999	173506968	+
3500	chr16	24920674	24921868	+
3501	chr9	79605172	79606554	+
3502	chr7	1986578	1987203	+
3503	chr4	140243008	140243743	+
3504	chr18	45212515	45213187	+
3505	chrX	41580223	41581309	+
3506	chr14	65170641	65171267	+
3507	chr12	68159379	68160088	+
3508	chr2	237626985	237628129	+
3509	chr9	72586395	72587136	+
3510	chr10	123254358	123255431	+
3511	chr10	26430591	26431320	+
3512	chr1	6743113	6744082	+
3513	chr16	75250395	75252528	+
3514	chr17	62652283	62653872	+
3515	chr6	108565285	108566096	+
3516	chr17	78414529	78415157	+
3517	chr4	48944359	48945282	+
3518	chr8	141035640	141036508	+
3519	chr7	351229	352294	+
3520	chr5	54744091	54744958	+
3521	chr7	43784122	43785179	+
3522	chr14	51884160	51884712	+
3523	chr18	12929313	12930304	+
3524	chr9	87276288	87277146	+
3525	chr8	59381011	59381575	+
3526	chr13	74251850	74252510	+
3527	chr5	131224071	131225400	+
3528	chrX	136203511	136204915	+
3529	chr2	148874882	148877135	+
3530	chr7	143299601	143300353	+
3531	chr1	179809604	179810072	+
3532	chr10	11822918	11824199	+
3533	chr9	76613105	76613719	+
3534	chr17	77420653	77421636	+
3535	chr1	223363521	223365023	+
3536	chr2	227817934	227819072	+
3537	chr22	39545320	39546267	+
3538	chr6	137559464	137560276	+
3539	chr16	15389624	15390512	+
3540	chr21	17603004	17604144	+
3541	chr8	58882016	58883225	+
3542	chr21	14686464	14687533	+
3543	chr14	38255293	38256657	+
3544	chr3	69385622	69386801	+
3545	chr11	10450126	10451315	+
3546	chr5	133611068	133612773	+
3547	chr19	58097830	58098877	+
3548	chr2	177239739	177240363	+
3549	chr12	94675852	94676806	+
3550	chr2	112793607	112794456	+
3551	chr13	99894880	99896258	+
3552	chr7	29255832	29256511	+
3553	chr8	129928095	129929139	+
3554	chr21	35226901	35227736	+
3555	chr4	151362545	151363158	+
3556	chr5	139453686	139454516	+
3557	chr3	112332966	112334113	+
3558	chr12	39331264	39332358	+
3559	chr17	17403680	17404579	+
3560	chr3	167691280	167691864	+
3561	chr6	4906520	4907264	+
3562	chr2	160492498	160493988	+
3563	chr16	15509221	15510010	+
3564	chr13	39602547	39603641	+
3565	chr2	119942179	119943437	+
3566	chr17	42097882	42099042	+
3567	chr6	144460244	144460969	+
3568	chr17	55413947	55414587	+
3569	chr13	110821841	110822904	+
3570	chr20	24981348	24982089	+
3571	chr7	157926773	157927653	+
3572	chr13	21637241	21638664	+
3573	chr1	247407144	247407876	+
3574	chr6	37559152	37560351	+
3575	chr3	123066864	123067841	+
3576	chr11	35012542	35014169	+
3577	chr7	140722786	140724053	+
3578	chr11	6201019	6201809	+
3579	chr17	48264871	48266161	+
3580	chr15	51751096	51752183	+
3581	chr17	18563439	18564345	+
3582	chr9	33141390	33141909	+
3583	chr7	87589769	87591164	+
3584	chr11	110348857	110349938	+
3585	chr16	58499877	58501739	+
3586	chr14	65287160	65288149	+
3587	chr8	30116099	30116824	+
3588	chr5	82104904	82105664	+
3589	chr6	36954189	36956315	+
3590	chr14	69191267	69192066	+
3591	chr7	105792260	105793338	+
3592	chr2	219441426	219442500	+
3593	chr3	119508194	119508704	+
3594	chr10	119501801	119502903	+
3595	chr16	74556504	74557811	+
3596	chr3	138347888	138348909	+
3597	chr4	140049019	140049869	+
3598	chr1	158978619	158979325	+
3599	chr10	12605397	12606464	+
3600	chr3	9354333	9355258	+
3601	chr4	173494101	173494791	+
3602	chr16	74868364	74869057	+
3603	chr11	96314247	96314737	+
3604	chr11	18705835	18707230	+
3605	chr4	99851145	99851807	+
3606	chr14	74240194	74242266	+
3607	chr6	41298904	41299439	+
3608	chr11	104668887	104669577	+
3609	chr13	20419539	20420234	+
3610	chr6	135102820	135103655	+
3611	chr7	92851980	92852534	+
3612	chr6	53284461	53285341	+
3613	chr7	33904264	33905298	+
3614	chr6	134246915	134247779	+
3615	chr6	137488064	137489125	+
3616	chr1	235855893	235856838	+
3617	chr12	27969388	27970673	+
3618	chr19	29610224	29611001	+
3619	chr2	37390128	37391047	+
3620	chr11	3511615	3512850	+
3621	chr2	105934586	105935551	+
3622	chr14	68977870	68979674	+
3623	chr11	102374578	102375414	+
3624	chr9	22446700	22447896	+
3625	chr11	102429808	102430825	+
3626	chr10	43426724	43428062	+
3627	chr3	71392259	71393495	+
3628	chr8	93991079	93992003	+
3629	chr13	75762283	75762951	+
3630	chr6	149473444	149473972	+
3631	chr17	49523557	49524115	+
3632	chr2	215171005	215171869	+
3633	chr18	63290821	63291473	+
3634	chr20	32967172	32968461	+
3635	chr5	95081394	95082271	+
3636	chr4	107068978	107069459	+
3637	chr10	62528258	62529083	+
3638	chr16	50721945	50722636	+
3639	chr11	130340514	130341195	+
3640	chr14	65229568	65230333	+
3641	chr16	14309095	14309723	+
3642	chr6	17589364	17590536	+
3643	chr3	188362097	188362854	+
3644	chrX	136935240	136936105	+
3645	chr17	32523370	32524312	+
3646	chr21	34046910	34047555	+
3647	chr5	88882634	88884320	+
3648	chr9	19471700	19472483	+
3649	chr8	29555252	29556019	+
3650	chrX	101550258	101551068	+
3651	chr4	165378797	165379559	+
3652	chr16	11206606	11207101	+
3653	chr12	116195017	116195607	+
3654	chrKI270733.1	133863	134891	+
3655	chr12	121557286	121558503	+
3656	chr19	6663381	6664105	+
3657	chr2	201150022	201152080	+
3658	chr1	207831834	207832313	+
3659	chr17	77435182	77435701	+
3660	chr10	6172858	6173853	+
3661	chr20	36966037	36970254	+
3662	chr5	113294075	113295351	+
3663	chr5	96816199	96817269	+
3664	chr9	99041120	99041848	+
3665	chr14	104694978	104695731	+
3666	chr5	40378226	40379022	+
3667	chr11	11016028	11016550	+
3668	chr1	211938615	211939114	+
3669	chr3	141379174	141379927	+
3670	chr20	10427080	10428374	+
3671	chr4	118888683	118889174	+
3672	chr13	27160331	27161696	+
3673	chr13	24598067	24598866	+
3674	chr20	51623882	51624684	+
3675	chr7	2084529	2085388	+
3676	chr20	43840114	43840856	+
3677	chr9	114908460	114909414	+
3678	chr8	6718092	6718718	+
3679	chr19	58352902	58357280	+
3680	chr9	96491202	96491907	+
3681	chr17	35341464	35342092	+
3682	chr6	118756160	118756719	+
3683	chr1	92877122	92878168	+
3684	chr1	244665469	244666419	+
3685	chr5	35617394	35618365	+
3686	chr16	88264932	88265906	+
3687	chr7	95396123	95396687	+
3688	chr11	58498315	58498885	+
3689	chr7	128537311	128538384	+
3690	chr22	19756505	19757044	+
3691	chr8	140790689	140791714	+
3692	chr5	88502113	88503243	+
3693	chr1	205568641	205569536	+
3694	chr10	114082861	114083722	+
3695	chr17	64050993	64051794	+
3696	chr3	187367815	187369170	+
3697	chr8	22864737	22865557	+
3698	chr2	55302077	55302660	+
3699	chr8	130444564	130445437	+
3700	chr3	56877907	56878974	+
3701	chr4	151991086	151992009	+
3702	chr11	63518290	63519146	+
3703	chr6	4914493	4915165	+
3704	chr5	76175037	76176354	+
3705	chr8	56113106	56113657	+
3706	chr10	101123510	101123975	+
3707	chr7	111083270	111083954	+
3708	chr6	90383102	90383870	+
3709	chr12	12890532	12891698	+
3710	chr6	107634263	107635123	+
3711	chr1	236465839	236466377	+
3712	chr12	6056381	6057046	+
3713	chr4	15725517	15726278	+
3714	chr5	74578910	74579600	+
3715	chr2	221419927	221420838	+
3716	chr3	151145959	151146797	+
3717	chr15	89129474	89130590	+
3718	chr8	29085604	29086240	+
3719	chr17	43906541	43908307	+
3720	chr1	78619657	78620602	+
3721	chr4	123416078	123416565	+
3722	chr19	5130326	5131194	+
3723	chr2	203719760	203720767	+
3724	chrX	38801196	38801671	+
3725	chr2	170714603	170716039	+
3726	chr2	8408745	8409369	+
3727	chrX	41518093	41518732	+
3728	chr6	70955451	70957013	+
3729	chr3	107064443	107065595	+
3730	chr5	178193102	178194522	+
3731	chr1	31872833	31873511	+
3732	chr5	157172266	157172895	+
3733	chr22	37518737	37519942	+
3734	chr5	80837708	80838233	+
3735	chr7	141975919	141976522	+
3736	chr19	2259461	2260817	+
3737	chr3	112642868	112644350	+
3738	chr16	10876435	10877611	+
3739	chr2	54048359	54048833	+
3740	chr7	113086056	113086828	+
3741	chr1	229327789	229328276	+
3742	chr2	161414548	161417163	+
3743	chr7	128108729	128109399	+
3744	chr20	49750771	49751434	+
3745	chr17	77484117	77485494	+
3746	chr3	98770263	98770866	+
3747	chr5	76325501	76326591	+
3748	chr6	105458330	105459705	+
3749	chr14	97925050	97925711	+
3750	chr4	121764742	121765388	+
3751	chr18	49751618	49752187	+
3752	chr17	40489352	40490103	+
3753	chr9	8857472	8858326	+
3754	chr12	24719224	24719893	+
3755	chr5	75023564	75024317	+
3756	chr1	161626545	161627134	+
3757	chr17	6862404	6863156	+
3758	chr7	28329893	28330770	+
3759	chr18	31497816	31498480	+
3760	chr3	18444501	18445962	+
3761	chr6	144653816	144654572	+
3762	chr10	124231167	124232074	+
3763	chrX	15151560	15152040	+
3764	chr8	41766445	41767014	+
3765	chr11	10459037	10459518	+
3766	chr21	31446261	31447136	+
3767	chr8	70217089	70218076	+
3768	chr15	41870593	41871186	+
3769	chrKI270733.1	167587	169019	+
3770	chr12	29427960	29428435	+
3771	chr15	60787889	60788619	+
3772	chr9	94870896	94871783	+
3773	chr16	57577598	57578497	+
3774	chr6	119742132	119742654	+
3775	chr15	85031207	85031821	+
3776	chr2	42792255	42793487	+
3777	chr17	36210540	36212073	+
3778	chr13	27960346	27961557	+
3779	chr18	70553129	70554114	+
3780	chr16	57260197	57261045	+
3781	chr17	66399151	66400567	+
3782	chr11	3014020	3015083	+
3783	chr5	32276280	32276983	+
3784	chr7	33191062	33191648	+
3785	chr11	57482822	57483446	+
3786	chr21	16330296	16330971	+
3787	chr12	68621558	68622231	+
3788	chr2	230924369	230925596	+
3789	chr11	23539969	23540775	+
3790	chr2	197152262	197153201	+
3791	chr9	92953878	92954810	+
3792	chr6	142355585	142356230	+
3793	chr12	39406092	39406897	+
3794	chr8	27614093	27614915	+
3795	chr4	38837572	38838312	+
3796	chr13	27920741	27921546	+
3797	chr15	82679980	82681009	+
3798	chr18	74456584	74457324	+
3799	chr4	89836894	89837992	+
3800	chr4	95549243	95550054	+
3801	chr9	114155351	114156854	+
3802	chr5	100667206	100667976	+
3803	chr7	121372573	121373434	+
3804	chr17	47220427	47221134	+
3805	chr4	13541950	13542474	+
3806	chr11	86176339	86176963	+
3807	chr7	77328159	77328770	+
3808	chr10	11742019	11742942	+
3809	chr11	104798577	104799824	+
3810	chr15	75347088	75348086	+
3811	chr11	111976950	111977843	+
3812	chr8	65750623	65751211	+
3813	chr12	32399016	32400168	+
3814	chr21	35428183	35428806	+
3815	chr5	126987845	126988574	+
3816	chr19	6521928	6522933	+
3817	chr9	131512852	131513526	+
3818	chr1	222420466	222421105	+
3819	chr16	75810481	75811126	+
3820	chr12	47766394	47767426	+
3821	chr11	88324868	88325340	+
3822	chr17	75875973	75878790	+
3823	chr9	109110380	109111204	+
3824	chr12	54017495	54018447	+
3825	chr11	134656520	134657052	+
3826	chr3	112437133	112437902	+
3827	chr4	102598186	102599150	+
3828	chr6	168956587	168957160	+
3829	chr6	28728646	28729589	+
3830	chr7	129914064	129915779	+
3831	chr5	79561173	79561769	+
3832	chr3	59772554	59773302	+
3833	chr12	47145035	47145530	+
3834	chr4	153248811	153249747	+
3835	chr2	190515825	190516393	+
3836	chr7	100396236	100398064	+
3837	chr4	2510791	2512605	+
3838	chr4	142845883	142847516	+
3839	chr2	25831272	25832515	+
3840	chr6	138514728	138515368	+
3841	chr6	117264833	117265973	+
3842	chr10	110035232	110035851	+
3843	chr5	142952360	142953120	+
3844	chr1	89033880	89034553	+
3845	chr3	172530172	172530933	+
3846	chr14	91367031	91367869	+
3847	chr16	87809056	87810623	+
3848	chr1	160755764	160757014	+
3849	chr2	153234465	153236270	+
3850	chr10	70440771	70441931	+
3851	chr11	96317955	96318733	+
3852	chr7	50281590	50282584	+
3853	chr8	11860744	11861573	+
3854	chr6	53302502	53303644	+
3855	chr3	125356874	125357743	+
3856	chr4	152100128	152101151	+
3857	chr3	18740700	18741770	+
3858	chr6	158026099	158027099	+
3859	chr9	73023018	73023603	+
3860	chr4	54566602	54567162	+
3861	chr12	49683826	49684405	+
3862	chr7	116583173	116583861	+
3863	chr16	58755960	58756667	+
3864	chr3	142275656	142277779	+
3865	chr4	52750868	52751736	+
3866	chr7	139635569	139636375	+
3867	chr6	13526701	13527307	+
3868	chr7	12674952	12675497	+
3869	chr2	181163184	181163819	+
3870	chr7	18320643	18321439	+
3871	chrX	103276422	103276889	+
3872	chr4	108172665	108173385	+
3873	chr12	91577706	91578280	+
3874	chr16	29125818	29126915	+
3875	chr8	24956159	24956655	+
3876	chr7	129524531	129525969	+
3877	chr15	85030089	85030587	+
3878	chr6	166411540	166412107	+
3879	chr16	55752809	55753694	+
3880	chr2	196249726	196250248	+
3881	chr7	69412451	69412945	+
3882	chr12	57837953	57839053	+
3883	chr14	52801090	52801730	+
3884	chr2	86741818	86742571	+
3885	chr3	66489743	66490448	+
3886	chrX	103831555	103832525	+
3887	chr19	43798429	43799119	+
3888	chr10	6072405	6073241	+
3889	chr13	41345172	41345761	+
3890	chr16	74567185	74568137	+
3891	chr11	60994320	60995057	+
3892	chr12	68667435	68668251	+
3893	chr20	25090482	25091393	+
3894	chr3	66456275	66458276	+
3895	chr5	180006832	180007525	+
3896	chr5	126758429	126759142	+
3897	chr5	80204800	80206593	+
3898	chr9	127970152	127971994	+
3899	chr3	120146994	120147561	+
3900	chrX	148500526	148501696	+
3901	chr7	121530301	121531150	+
3902	chr5	149271586	149272462	+
3903	chr11	61834453	61835100	+
3904	chr3	133882071	133882768	+
3905	chr2	203492746	203493540	+
3906	chr21	33703797	33704468	+
3907	chr1	101293502	101293995	+
3908	chr11	86182985	86183956	+
3909	chr12	75943979	75944959	+
3910	chr15	85443326	85444179	+
3911	chr2	135954108	135954802	+
3912	chr10	101236459	101237484	+
3913	chr9	91071250	91071964	+
3914	chr4	108166298	108167756	+
3915	chr2	234278626	234279214	+
3916	chr20	51594778	51596029	+
3917	chr8	763753	764671	+
3918	chr2	191038045	191038989	+
3919	chr8	47825489	47826734	+
3920	chr2	9641469	9643219	+
3921	chr17	57605418	57605901	+
3922	chr10	72254573	72255498	+
3923	chr17	19284543	19285144	+
3924	chr6	11728432	11729422	+
3925	chr8	48949311	48949988	+
3926	chr1	16162025	16162684	+
3927	chr10	69327564	69328595	+
3928	chr8	80873386	80874897	+
3929	chr9	97930755	97931469	+
3930	chr12	111971544	111972761	+
3931	chr7	129553762	129554564	+
3932	chr3	156291378	156292061	+
3933	chr6	167079846	167080376	+
3934	chr14	100159053	100160226	+
3935	chr3	180679157	180680274	+
3936	chr4	113355497	113356374	+
3937	chr1	66214911	66215524	+
3938	chr17	36082121	36083217	+
3939	chr11	33869158	33870566	+
3940	chr11	118919480	118920069	+
3941	chr12	66279112	66279782	+
3942	chr18	70174759	70175410	+
3943	chr1	6179537	6181206	+
3944	chr14	97592394	97592926	+
3945	chr9	96435951	96437092	+
3946	chr12	9009957	9010588	+
3947	chr15	28885448	28886582	+
3948	chr11	120908375	120909121	+
3949	chr7	112764250	112765384	+
3950	chr9	122219248	122219785	+
3951	chr1	235831195	235832040	+
3952	chr4	38582980	38583472	+
3953	chr4	168511739	168512410	+
3954	chr15	58608027	58608665	+
3955	chr16	31952022	31952539	+
3956	chr5	40480140	40481005	+
3957	chr7	2417802	2418732	+
3958	chr21	42524613	42525155	+
3959	chr1	225454368	225455356	+
3960	chr5	126788336	126789182	+
3961	chr8	58321529	58322291	+
3962	chr13	27441788	27442790	+
3963	chr1	101338090	101339201	+
3964	chr4	186144155	186145517	+
3965	chr1	94602327	94602896	+
3966	chr6	105484401	105485482	+
3967	chr9	14993156	14994408	+
3968	chr1	153645312	153645835	+
3969	chr10	1662051	1662951	+
3970	chr3	88004980	88005695	+
3971	chr1	193457744	193459040	+
3972	chr15	101641051	101642375	+
3973	chr20	59403264	59404090	+
3974	chr14	21256610	21257740	+
3975	chr12	27821858	27822687	+
3976	chr10	124611759	124613032	+
3977	chr2	234137293	234137860	+
3978	chr5	87094410	87095228	+
3979	chr7	97026370	97027899	+
3980	chr13	30355088	30356114	+
3981	chr3	4965798	4966621	+
3982	chr7	26090653	26091340	+
3983	chrX	9369582	9370326	+
3984	chr13	77729303	77730376	+
3985	chr1	38559192	38560135	+
3986	chr10	103854804	103855776	+
3987	chr6	53179988	53180561	+
3988	chr1	234400713	234401361	+
3989	chrX	103607503	103608583	+
3990	chr4	48490007	48491411	+
3991	chr4	80172306	80174057	+
3992	chr1	226690490	226691763	+
3993	chr8	19709678	19710671	+
3994	chr8	58897616	58899036	+
3995	chr3	184524992	184526133	+
3996	chr11	134033918	134034459	+
3997	chr18	3473126	3474308	+
3998	chr2	131503360	131505152	+
3999	chr2	219570567	219571616	+
4000	chr5	80225713	80226281	+
4001	chr5	66010293	66010861	+
4002	chr1	25549529	25550403	+
4003	chr9	124894451	124895549	+
4004	chr20	49821870	49824664	+
4005	chr5	150778417	150779352	+
4006	chr1	46285563	46287102	+
4007	chr1	221754258	221755028	+
4008	chr20	41162075	41162634	+
4009	chr1	9275327	9276019	+
4010	chr13	100612007	100612725	+
4011	chr3	17806012	17806697	+
4012	chr7	150556378	150557335	+
4013	chr14	99286830	99287849	+
4014	chr1	192936401	192937463	+
4015	chr17	10040450	10041135	+
4016	chr2	106085399	106086339	+
4017	chr17	66426277	66426807	+
4018	chr20	25706383	25707241	+
4019	chr6	45486617	45487089	+
4020	chr11	3865754	3866554	+
4021	chr10	122422187	122422849	+
4022	chr4	70927068	70928118	+
4023	chr3	187935482	187936254	+
4024	chr4	86961200	86961994	+
4025	chr11	133945002	133945688	+
4026	chr8	23682339	23683403	+
4027	chr17	40582071	40582891	+
4028	chr22	23263778	23264531	+
4029	chr6	130453121	130453725	+
4030	chr1	169902795	169903287	+
4031	chr15	90829711	90830932	+
4032	chr4	153114831	153116609	+
4033	chr15	52171187	52171855	+
4034	chr12	67990948	67991687	+
4035	chr17	10050727	10051339	+
4036	chr12	89345900	89346696	+
4037	chr5	11234360	11235154	+
4038	chr8	118089474	118090224	+
4039	chr9	38226848	38227931	+
4040	chr1	23596775	23614554	+
4041	chr12	68420317	68421277	+
4042	chr3	56732508	56733274	+
4043	chr6	3370419	3371191	+
4044	chr6	7195646	7196327	+
4045	chr6	20688508	20689320	+
4046	chr11	75537001	75538245	+
4047	chr5	135543556	135544774	+
4048	chr8	130317696	130318751	+
4049	chr6	13448170	13448792	+
4050	chr11	118045987	118046904	+
4051	chr17	19306138	19306950	+
4052	chr11	63961137	63962430	+
4053	chr19	33134612	33135214	+
4054	chr12	113103686	113104406	+
4055	chr3	13879510	13880849	+
4056	chr7	116671854	116672535	+
4057	chr6	152642874	152643449	+
4058	chr10	92047861	92048559	+
4059	chr14	88557291	88557928	+
4060	chr17	48373188	48373799	+
4061	chr22	38953837	38954472	+
4062	chrX	48531313	48532208	+
4063	chr12	124763175	124763952	+
4064	chr2	161423471	161424206	+
4065	chr5	132000708	132001443	+
4066	chr3	56704493	56705103	+
4067	chr16	75379632	75381063	+
4068	chr6	56843196	56844414	+
4069	chr6	73854907	73855644	+
4070	chr1	66366725	66367845	+
4071	chr10	80356405	80357359	+
4072	chr12	110039200	110040684	+
4073	chrX	103585305	103586451	+
4074	chr2	205957341	205958219	+
4075	chr1	112722904	112723408	+
4076	chr17	81531177	81532664	+
4077	chr2	215811419	215812041	+
4078	chrX	13473675	13474454	+
4079	chr1	3530956	3531888	+
4080	chr6	90463460	90464118	+
4081	chr21	37407928	37408716	+
4082	chr1	26358763	26359345	+
4083	chr11	18332265	18333265	+
4084	chr3	27900258	27900814	+
4085	chr2	203569399	203570223	+
4086	chr7	90118840	90119600	+
4087	chr8	89728968	89730114	+
4088	chr1	68496295	68497551	+
4089	chr20	5658873	5659979	+
4090	chr11	36478530	36479130	+
4091	chr1	109802011	109803064	+
4092	chr8	53657304	53658281	+
4093	chr5	59562842	59563635	+
4094	chr12	25958012	25959316	+
4095	chr1	113850055	113850722	+
4096	chr20	49676507	49677468	+
4097	chr1	113880569	113881301	+
4098	chr9	127948671	127957092	+
4099	chr13	40026215	40026923	+
4100	chr19	54737883	54743110	+
4101	chr9	81596781	81597685	+
4102	chr9	76576411	76578152	+
4103	chr2	215680945	215681562	+
4104	chr17	50468697	50469352	+
4105	chr19	10755039	10755539	+
4106	chr12	108646215	108646760	+
4107	chr12	52948291	52949552	+
4108	chr13	29886115	29886994	+
4109	chr9	34577754	34578390	+
4110	chr19	49475515	49476460	+
4111	chr5	83472934	83474702	+
4112	chr1	212315872	212316428	+
4113	chr11	128551127	128552425	+
4114	chr5	54717553	54718501	+
4115	chr7	155805111	155805683	+
4116	chr1	168531630	168532267	+
4117	chr2	27264149	27265269	+
4118	chr2	27715195	27715997	+
4119	chr10	6061925	6062825	+
4120	chr13	40518214	40518884	+
4121	chr6	158717410	158718217	+
4122	chr18	74994607	74995573	+
4123	chr3	184607878	184608650	+
4124	chr2	30503126	30504015	+
4125	chr2	47888482	47889208	+
4126	chr3	143825464	143826154	+
4127	chr3	153173759	153174736	+
4128	chr6	53793935	53795740	+
4129	chr2	196259989	196260701	+
4130	chr1	166947570	166948109	+
4131	chr2	23385010	23385798	+
4132	chr17	4439547	4441679	+
4133	chr1	72282383	72284008	+
4134	chr10	114498898	114499891	+
4135	chr3	4927657	4928675	+
4136	chr13	46386913	46387734	+
4137	chr1	202295300	202296165	+
4138	chr7	1011086	1012320	+
4139	chr1	174874421	174875568	+
4140	chr7	87474603	87475995	+
4141	chr19	16446712	16447655	+
4142	chr2	61368721	61369616	+
4143	chr6	285330	285817	+
4144	chr4	121726394	121727273	+
4145	chr6	105453108	105454112	+
4146	chr18	9094772	9095733	+
4147	chr2	205947841	205948498	+
4148	chr6	150263783	150264504	+
4149	chr7	39978655	39980079	+
4150	chr3	60048130	60048990	+
4151	chr10	96073678	96074161	+
4152	chr2	223929402	223930163	+
4153	chr20	4148520	4149770	+
4154	chr3	60017419	60018267	+
4155	chr1	172906830	172907514	+
4156	chr12	77031817	77032684	+
4157	chr13	99051666	99052212	+
4158	chr11	125452510	125453116	+
4159	chr10	33109633	33110545	+
4160	chr2	168976090	168976567	+
4161	chr2	109205439	109206014	+
4162	chr5	56638580	56639518	+
4163	chr18	3525661	3526875	+
4164	chr7	128201086	128201829	+
4165	chr3	136786919	136787735	+
4166	chr2	84919475	84920335	+
4167	chr8	120123616	120124453	+
4168	chr2	165793624	165795169	+
4169	chr8	21858009	21858944	+
4170	chr7	121328873	121330609	+
4171	chr13	98542836	98544055	+
4172	chr5	43191753	43193919	+
4173	chr12	24902440	24903209	+
4174	chr14	68628361	68629237	+
4175	chr4	140012542	140013079	+
4176	chr13	49454527	49455397	+
4177	chr14	88023540	88024146	+
4178	chr1	27527985	27528456	+
4179	chr5	157602701	157603756	+
4180	chr6	43724768	43725742	+
4181	chr3	187066613	187067105	+
4182	chr2	174729700	174730632	+
4183	chr7	140639506	140641563	+
4184	chr1	67307161	67308262	+
4185	chr10	62631982	62632735	+
4186	chr11	12241980	12242673	+
4187	chr10	89000917	89001897	+
4188	chr4	8228474	8229413	+
4189	chr2	218010077	218010727	+
4190	chr3	128114060	128114635	+
4191	chr8	8285880	8286643	+
4192	chr11	3006585	3007563	+
4193	chr14	105986328	105987145	+
4194	chr1	3597553	3598108	+
4195	chr14	89377988	89378772	+
4196	chr2	104378833	104379389	+
4197	chr3	18372923	18373437	+
4198	chr1	15065776	15066477	+
4199	chr15	22664331	22666053	+
4200	chr9	129949748	129957766	+
4201	chr4	140427000	140427871	+
4202	chr3	29280839	29282179	+
4203	chr1	173886521	173887390	+
4204	chr6	110389868	110391260	+
4205	chr1	169701199	169701824	+
4206	chr11	123559782	123560967	+
4207	chr16	57092197	57093372	+
4208	chr16	15636277	15637171	+
4209	chr7	2031086	2031785	+
4210	chr12	45984289	45984908	+
4211	chr6	13478525	13479108	+
4212	chr11	44681006	44681528	+
4213	chr4	184792826	184793548	+
4214	chr2	100103896	100105344	+
4215	chr4	185304736	185305433	+
4216	chr10	30811730	30812325	+
4217	chr2	46351336	46352312	+
4218	chr9	125646264	125647113	+
4219	chr2	25334130	25335040	+
4220	chr2	148509081	148509833	+
4221	chr2	112187802	112188718	+
4222	chr10	91033917	91034591	+
4223	chr8	93935581	93936521	+
4224	chr3	157105182	157105813	+
4225	chr2	180359656	180360583	+
4226	chr18	46343885	46344408	+
4227	chr4	148444637	148445811	+
4228	chr9	97710543	97711557	+
4229	chr3	183540665	183542215	+
4230	chr9	117782937	117784173	+
4231	chr17	20698536	20699151	+
4232	chr2	190670435	190671335	+
4233	chr7	36736332	36737364	+
4234	chr7	45013349	45014015	+
4235	chrX	48825953	48827521	+
4236	chr16	10319175	10320260	+
4237	chr3	185659847	185660843	+
4238	chr7	55557659	55558127	+
4239	chr11	70364820	70365721	+
4240	chr11	61021572	61022448	+
4241	chr13	110560785	110562271	+
4242	chr18	75229450	75230052	+
4243	chr2	134217448	134219434	+
4244	chr10	3835869	3836768	+
4245	chr4	6664083	6665032	+
4246	chr2	171086507	171087836	+
4247	chr1	111346136	111346892	+
4248	chr3	195802115	195803030	+
4249	chr19	3788770	3807593	+
4250	chr4	87093301	87094129	+
4251	chr6	41706025	41706974	+
4252	chr8	25250620	25251298	+
4253	chr3	18786514	18787682	+
4254	chr7	23356779	23358224	+
4255	chr1	207807110	207807696	+
4256	chr2	134189153	134189685	+
4257	chr3	101521196	101521762	+
4258	chr3	46299048	46300523	+
4259	chr3	122101041	122102222	+
4260	chr11	34161632	34162225	+
4261	chr17	59468490	59469046	+
4262	chr1	32319853	32320635	+
4263	chr1	241627457	241628351	+
4264	chrX	154731315	154732135	+
4265	chr6	117616346	117617400	+
4266	chrX	135021646	135022797	+
4267	chr9	91207945	91208495	+
4268	chr1	62687464	62688763	+
4269	chr12	47334156	47334718	+
4270	chr3	28007997	28008781	+
4271	chr8	123112558	123113308	+
4272	chr2	88638435	88639261	+
4273	chr12	64657605	64658683	+
4274	chr22	19891442	19892570	+
4275	chr9	136618354	136619973	+
4276	chr16	4142239	4142821	+
4277	chr3	134374177	134374862	+
4278	chr9	3397927	3398749	+
4279	chr4	122221340	122221884	+
4280	chr10	4234572	4235244	+
4281	chr9	112074317	112075346	+
4282	chr12	44875249	44877026	+
4283	chr2	161426997	161427930	+
4284	chr7	156942655	156944100	+
4285	chr1	39183664	39184561	+
4286	chr22	42180108	42180939	+
4287	chr17	62611443	62612207	+
4288	chr20	38840154	38841501	+
4289	chr5	32231972	32233279	+
4290	chr19	54542448	54543297	+
4291	chr21	26169215	26171169	+
4292	chr18	24660082	24660677	+
4293	chr11	1772125	1772952	+
4294	chr2	19473983	19474512	+
4295	chr12	94941461	94942078	+
4296	chr19	29623750	29624402	+
4297	chr9	33403122	33403926	+
4298	chr20	8213481	8214577	+
4299	chr1	30685257	30685888	+
4300	chr2	109213561	109214519	+
4301	chr6	139490254	139490989	+
4302	chr6	116268435	116269246	+
4303	chr5	122076840	122077730	+
4304	chr20	3989120	3989945	+
4305	chr9	112771716	112772432	+
4306	chr3	15054973	15055534	+
4307	chr9	133382497	133383387	+
4308	chr1	58648509	58649270	+
4309	chr9	127608162	127608656	+
4310	chr1	201946018	201947247	+
4311	chr10	133441784	133443085	+
4312	chr6	45155789	45156466	+
4313	chr17	38484564	38486280	+
4314	chr10	124670956	124672307	+
4315	chr13	73520703	73521473	+
4316	chr5	126972043	126973528	+
4317	chr1	159826198	159827877	+
4318	chr18	12839176	12840665	+
4319	chr3	89107297	89108035	+
4320	chr19	33235269	33236263	+
